"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Late Response","Correct Selection","Same Face","Response Time","Time Interval"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","0","883.4909796714783","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","0","0","729.1489839553833","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","1","741.2109971046448","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","1","565.0500059127808","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","1","611.2169623374939","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","0","956.3060402870178","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"1","0","0","N/A","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","1","680.0639629364014","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","1","615.7560348510742","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","1","609.3469858169556","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","1","576.8489837646484","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","1","614.6699786186218","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","0","746.097981929779","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","No Distraction",,"0","1","0","671.8299984931946","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","0","852.5199890136719","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"1","0","1","N/A","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","0","819.3549513816833","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","1","922.3739504814148","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","0","793.4959530830383","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","1","831.3660025596619","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","0","734.7820401191711","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"1","0","1","N/A","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","0","854.5470237731934","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","1","968.6980247497559","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","0","782.8449606895447","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","0","792.4319505691528","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","1","851.4379858970642","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","1","850.0230312347412","5000"
"5419f180b6145e1e3626ef7a","BLUE-00058","2014-09-17T16:39:26-0400",,"FEMALE","RIGHT","2014-09-17T16:29:03-0400","Age Interruption",,"0","1","1","676.3660311698914","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"1","0","0","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"1","0","1","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","1","0","674.1020083427429","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"1","0","1","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","0","0","396.9239592552185","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"1","0","1","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","1","1","723.156988620758","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"1","0","0","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","0","0","774.6400237083435","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","1","1","766.0060524940491","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","1","1","632.1150064468384","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","1","1","656.2290191650391","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","1","1","523.5060453414917","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","0","0","661.7860198020935","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Ignore Distraction",,"0","1","0","496.1559772491455","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","1","1","860.8039617538452","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"1","0","0","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","0","1","788.5339856147766","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","1","1","867.917001247406","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","0","1","862.8990054130554","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","1","0","987.887978553772","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","0","0","855.5989861488342","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"1","0","1","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","0","0","701.5459537506104","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","0","1","512.8500461578369","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"1","0","1","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","1","1","1062.554955482483","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"1","0","0","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"0","1","0","580.4750323295593","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","No Distraction",,"1","0","0","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"1","0","0","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"1","0","1","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","1","1","1048.2540130615234","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"1","0","1","N/A","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","0","1","1017.3099637031555","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","0","0","689.7409558296204","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","1","0","714.2200469970703","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","0","0","614.3300533294678","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","1","1","781.8430066108704","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","1","1","764.4649744033813","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","1","1","562.9770159721375","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","0","1","948.011040687561","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","0","0","897.3900079727173","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"0","1","1","898.1040120124817","5000"
"541a3aacb6145ee93626ef7d","BLUE-00052","2014-09-17T18:51:38-0700",,"FEMALE","RIGHT","2014-09-17T18:47:17-0700","Age Interruption",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"1","0","0","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"0","1","0","644.1289782524109","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"0","1","1","800.7529973983765","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"1","0","0","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"0","0","1","820.9579586982727","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"0","1","0","755.7929754257202","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"0","0","0","718.7970280647278","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"1","0","0","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"0","0","0","1133.875012397766","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"0","0","1","841.1360383033752","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"1","0","0","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"0","0","0","1056.5269589424133","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Ignore Distraction",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"0","0","0","817.6159858703613","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"0","0","0","800.790011882782","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"0","0","1","940.2080178260803","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"0","0","1","964.9590253829956","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"0","1","0","219.3259596824646","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"0","1","0","508.52900743484497","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"0","0","1","544.7489619255066","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"1","0","0","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"0","1","0","1054.6299815177917","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","No Distraction",,"0","1","1","1051.1490106582642","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"0","0","1","806.8990111351013","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"0","1","0","728.6929488182068","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"0","1","0","890.7790184020996","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"0","1","0","559.0109825134277","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"1","0","0","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"0","1","1","855.5479645729065","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"0","1","1","906.0409665107727","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"1","0","0","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"1","0","1","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"1","0","0","N/A","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"0","1","0","1340.26300907135","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"0","1","1","297.1389889717102","5000"
"541e0bb4b6145ead214f4c81","BLUE-00079","2014-09-20T19:20:22-0400",,"FEMALE","RIGHT","2014-09-20T19:15:16-0400","Age Interruption",,"1","0","1","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"1","0","0","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"0","1","0","1087.2049927711487","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"0","0","1","636.5489959716797","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"1","0","0","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"0","1","0","456.8769931793213","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"1","0","0","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"1","0","1","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"1","0","1","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"1","0","1","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"0","1","1","1065.737009048462","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"0","1","0","593.0410027503967","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"1","0","0","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"0","1","0","247.96998500823975","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"1","0","1","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"0","0","1","618.8059449195862","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","Ignore Distraction",,"1","0","1","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","No Distraction",,"1","0","0","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","No Distraction",,"1","0","1","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","No Distraction",,"1","0","0","N/A","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","No Distraction",,"0","1","0","786.549985408783","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","No Distraction",,"0","1","0","819.0200328826904","5000"
"54237f64b6145ec63f3fa8df","GREEN-00068","2014-09-24T21:35:15-0500",,"FEMALE","RIGHT","2014-09-24T21:28:02-0500","No Distraction",,"0","1","1","772.4629640579224","5000"
